"x" "y" "NDVI" "EPTmed" "Pendiente" "LC_Bosques"
"99" 4242927.46153333 6506237.27318333 0.395052792608626 256.013425925926 0.179069307011863 0
"100" 4242927.46153333 6503237.27318333 0.409454481922399 259.371604938272 0.212701191711757 0.00332222222222222
"101" 4242927.46153333 6500237.27318333 0.409492500801667 269.637808641975 0.233667991020613 0
"102" 4242927.46153333 6497237.27318333 0.40294520282187 264.99475308642 0.22100736738907 0
"103" 4242927.46153333 6494237.27318333 0.418967999338624 271.78287037037 0.279799740554558 0
"104" 4242927.46153333 6491237.27318333 0.433644387125221 277.75987654321 0.26325779221952 0.00744444444444444
"105" 4242927.46153333 6488237.27318333 0.442842706128748 284.017901234568 0.231184962309069 0.0941555555555556
"106" 4242927.46153333 6485237.27318333 0.464555271164021 294.423148148148 0.247323184584578 0.210555555555556
"107" 4242927.46153333 6482237.27318333 0.451995468875261 300.717592592593 0.266059316280815 0.139922222222222
"108" 4242927.46153333 6479237.27318333 0.463861243386243 306.656635802469 0.283445701416996 0.134011111111111
"109" 4242927.46153333 6476237.27318333 0.481701464862298 310.991820987654 0.215322195241849 0.413533333333333
"110" 4242927.46153333 6473237.27318333 0.470601180856181 298.858333333333 0.239025929942727 0.467422222222222
"111" 4242927.98824293 6470246.50903627 0.442807380651756 285.38487654321 0.249653187063005 0.348277460499371
"112" 4247153.84538967 6595318.86369559 0.44755 278.204166666667 0.356583461165428 0
"113" 4246672.37884266 6592990.02023692 0.460019259259259 265.147530864198 0.235474079847336 0.0116666666666667
"114" 4246167.84597842 6590094.08020855 0.407930420634921 268.668392592593 0.22369995675981 0.0115333333333333
"115" 4245887.28029202 6587253.80467789 0.434400741098241 263.413663663664 0.276766302013719 0.0039027027027027
"116" 4245927.46153333 6584237.27318333 0.40764721530784 256.078086419753 0.301068691743745 0
"117" 4245927.46153333 6581237.27318333 0.401258653915529 257.614351851852 0.336530344560742 0
"118" 4245927.46153333 6578237.27318333 0.400462478655604 250.945833333333 0.276414996220006 0
"119" 4245927.46153333 6575237.27318333 0.422294803791887 255.707716049383 0.290844226049052 0
"120" 4245927.46153333 6572237.27318333 0.430441461640212 267.015277777778 0.279709062849482 0
"121" 4245927.46153333 6569237.273175 0.440310413560205 275.663271604938 0.26934942520327 0
"122" 4245927.46153333 6566237.27318333 0.443413274009941 278.596913580247 0.287253083040317 0
"123" 4245927.46153333 6563237.27318333 0.433172064941232 269.401851851852 0.271701460807688 0
"124" 4245927.46153333 6560237.273175 0.432295307239057 265.905864197531 0.207821620317797 0
"125" 4245927.46153333 6557237.27318333 0.431673191738817 265.792438271605 0.205933894341191 0.00135555555555556
"126" 4245927.46153333 6554237.27318333 0.432582081117185 272.871604938272 0.223344190046191 0
"127" 4245927.46153333 6551237.27318333 0.430386807760141 276.152469135803 0.182174502251049 0
"128" 4245927.46153333 6548237.27318333 0.428186966235925 260.872067901235 0.191550347333153 0
"129" 4245927.46153333 6545237.27318333 0.417743209876543 258.082098765432 0.176401833175785 0.000633333333333333
"130" 4245927.46153333 6542237.27318333 0.420237616079908 254.5 0.181050603071021 0.0472888888888889
"131" 4245927.46153333 6539237.27318333 0.401519565473107 252.823302469136 0.231061135522193 0
"132" 4245927.46153333 6536237.27318333 0.42166982343274 268.214969135803 0.178639572631154 0.00678888888888889
"133" 4245927.46153333 6533237.27318333 0.416887542388167 267.779783950617 0.190987530474861 0
"134" 4245927.46153333 6530237.27318333 0.405600295214045 262.15524691358 0.220553055405617 0
"135" 4245927.46153333 6527237.27318333 0.414824487433862 267.087191358025 0.184347972894708 0
"136" 4245927.46153333 6524237.27318333 0.394898212081129 262.89012345679 0.203791183626486 0
"137" 4245927.46153333 6521237.27318333 0.399410663580247 250.593209876543 0.172655851373242 0
"138" 4245927.46153333 6518237.273175 0.404480200617284 258.697222222222 0.180969774723053 0.00308888888888889
"139" 4245927.46153333 6515237.27318333 0.452337185846561 293.983179012346 0.299287308731841 0.0508555555555556
"140" 4245927.46153333 6512237.273175 0.441384332010582 288.939351851852 0.315297514821092 0.00895555555555556
"141" 4245927.46153333 6509237.27318333 0.429205763488055 281.693518518519 0.263400678212444 0
"142" 4245927.46153333 6506237.27318333 0.408532545194004 260.84212962963 0.238004400291377 0
"143" 4245927.46153333 6503237.27318333 0.409964072871573 258.108487654321 0.223627549492651 0
"144" 4245927.46153333 6500237.27318333 0.406335259038801 272.339351851852 0.226767330120007 0
"145" 4245927.46153333 6497237.27318333 0.401888880070547 271.807098765432 0.23496394438876 0
"146" 4245927.46153333 6494237.27318333 0.435611184964727 275.730709876543 0.278637093595333 0.0347666666666667
"147" 4245927.46153333 6491237.27318333 0.450274426106301 286.031635802469 0.233552629128098 0.219366666666667
"148" 4245927.46153333 6488237.27318333 0.449317507716049 292.156481481482 0.258601096562213 0.207155555555556
"149" 4245927.46153333 6485237.27318333 0.472459993386243 311.038425925926 0.302324985050493 0.5459
"150" 4245927.46153333 6482237.27318333 0.456522589023631 304.861265432099 0.312321716091699 0.286977777777778
"151" 4245927.46153333 6479237.27318333 0.456652169312169 316.202314814815 0.252831431105733 0.164555555555556
"152" 4245927.46153333 6476237.27318333 0.466576159611993 319.651851851852 0.309263775746027 0.208488888888889
"153" 4245927.46153333 6473237.27318333 0.538914730061605 352.429166666667 0.234559785781635 0.934133333333333
"154" 4245979.23483934 6470083.32166793 0.50169836525974 322.822638888889 0.247479146718979 0.80964488254886
"155" 4250294.31978104 6604203.95065563 0.404527083333333 251.552777777778 0.37214295566082 0
"156" 4249773.50406032 6601979.87539851 0.426149573412698 257.729861111111 0.234961372800171 0
"157" 4249231.55416392 6599104.18421082 0.430936466885605 273.173563218391 0.26533402258466 0
"158" 4248892.47440056 6596238.07245391 0.438535381810382 283.227327327327 0.248880595975631 0
"159" 4248927.46153333 6593237.27318333 0.443509156746032 277.108024691358 0.230426050308678 0.00176666666666667
"160" 4248927.46153333 6590237.27318333 0.450734571208113 258.580709876543 0.246509457834893 0.00278888888888889
"161" 4248927.46153333 6587237.27318333 0.43152733495671 262.52762345679 0.272309225259556 0
"162" 4248927.46153333 6584237.27318333 0.386791474867725 242.560956790123 0.292285521204273 0
"163" 4248927.46153333 6581237.27318333 0.404916251002084 252.160956790123 0.257623390398092 0
"164" 4248927.46153333 6578237.27318333 0.425450175064133 257.664197530864 0.224678048243125 0
"165" 4248927.46153333 6575237.27318333 0.420574998897707 254.582716049383 0.237937985919416 0
"166" 4248927.46153333 6572237.27318333 0.418774494232619 261.229938271605 0.242471079238587 0
"167" 4248927.46153333 6569237.273175 0.433656457531666 266.338425925926 0.242683271670507 0
"168" 4248927.46153333 6566237.27318333 0.43113331197352 277.364660493827 0.243186049370302 0
"169" 4248927.46153333 6563237.27318333 0.45895809303351 285.510185185185 0.182070706557069 0
"170" 4248927.46153333 6560237.273175 0.442804978455187 273.317283950617 0.211305249585874 0
"171" 4248927.46153333 6557237.27318333 0.430425279982363 265.627314814815 0.191494770658513 0
"172" 4248927.46153333 6554237.27318333 0.423192047312256 264.43225308642 0.171049045398831 0
"173" 4248927.46153333 6551237.27318333 0.426461771284271 273.661574074074 0.134965048585501 0
"174" 4248927.46153333 6548237.27318333 0.41987152637486 253.478395061728 0.175407439573771 0
"175" 4248927.46153333 6545237.27318333 0.423473615897991 265.274382716049 0.154190598366161 0
"176" 4248927.46153333 6542237.27318333 0.427241924657133 264.321604938272 0.18304126109514 0.0403333333333333
"177" 4248927.46153333 6539237.27318333 0.434606299302549 269.767901234568 0.218195341113541 0.0382777777777778
"178" 4248927.46153333 6536237.27318333 0.440690359447651 282.89475308642 0.250123895704746 0
"179" 4248927.46153333 6533237.27318333 0.441141959884252 289.591512345679 0.34423026897841 0
"180" 4248927.46153333 6530237.27318333 0.436515382942675 288.069290123457 0.434620021531979 0
"181" 4248927.46153333 6527237.27318333 0.444092646905564 295.195061728395 0.468228102558189 0.00244444444444444
"182" 4248927.46153333 6524237.27318333 0.448131421055796 305.522685185185 0.46359700212876 0
"183" 4248927.46153333 6521237.27318333 0.44201784030784 292.575771604938 0.304656607202358 0
"184" 4248927.46153333 6518237.273175 0.441641935325477 291.759413580247 0.245606527870728 0
"185" 4248927.46153333 6515237.27318333 0.453200162037037 300.522993827161 0.288595526789625 0.0590777777777778
"186" 4248927.46153333 6512237.273175 0.428020776607652 286.101234567901 0.205657231311003 0
"187" 4248927.46153333 6509237.27318333 0.452695430287305 294.351697530864 0.204521106452578 0.0624666666666667
"188" 4248927.46153333 6506237.27318333 0.421333079204746 265.85524691358 0.203256329004135 0.0121444444444444
"189" 4248927.46153333 6503237.27318333 0.423318595077762 268.77037037037 0.246231712193953 0.00536666666666667
"190" 4248927.46153333 6500237.27318333 0.40843281665865 277.598919753086 0.249539834136764 0
"191" 4248927.46153333 6497237.27318333 0.423974387626263 290.734104938272 0.236118753130237 0.00197777777777778
"192" 4248927.46153333 6494237.27318333 0.434249821428571 301.05 0.258776662871242 0.00816666666666667
"193" 4248927.46153333 6491237.27318333 0.451343047538881 310.818981481482 0.279037999817067 0.1139
"194" 4248927.46153333 6488237.27318333 0.419754069664903 293.757716049383 0.380282912196385 0.0312555555555556
"195" 4248927.46153333 6485237.27318333 0.447145599647266 310.606327160494 0.342607881459925 0.395877777777778
"196" 4248927.46153333 6482237.27318333 0.445635877525253 302.351697530864 0.320142596132226 0.383633333333333
"197" 4248927.46153333 6479237.27318333 0.426902979497355 293.066820987654 0.332216854310698 0.156633333333333
"198" 4248927.46153333 6476237.27318333 0.451652024911817 315.163117283951 0.351874708094531 0.269533333333333
"199" 4248927.46153333 6473237.27318333 0.536597384359468 361.602160493827 0.328289367258549 0.905911111111111
"200" 4248928.2577882 6470006.06114863 0.489482824761218 334.490211640212 0.295026769240697 0.432280214121918
"201" 4252902.02652612 6610951.73856914 0.277717948717949 124.252991452991 0.150549658215963 0
"202" 4252386.23556957 6608095.8028654 0.288590619047619 147.655555555556 0.148129556179047 0
"203" 4251942.47789051 6605228.45586851 0.368042689594356 197.459567901234 0.297478006738755 0
"204" 4251927.46154167 6602237.27318333 0.392963953723745 229.353240740741 0.266641698984636 0
"205" 4251927.46154167 6599237.27318333 0.418117226631393 246.428858024691 0.258784834709432 0
"206" 4251927.46154167 6596237.27318333 0.412857072109989 259.905555555556 0.265171620787846 0
"207" 4251927.46154167 6593237.27318333 0.432341832010582 261.123919753086 0.232262084674504 0
"208" 4251927.46154167 6590237.27318333 0.425905884038801 250.608641975309 0.228365678340197 0
"209" 4251927.46154167 6587237.27318333 0.411281879810005 236.103395061728 0.206692242063582 0
"210" 4251927.46154167 6584237.27318333 0.380445681216931 218.296296296296 0.179681706345744 0
"211" 4251927.46154167 6581237.27318333 0.345081895141895 205.038425925926 0.221457018516958 0.0038
"212" 4251927.46154167 6578237.27318333 0.387463360890653 227.74737654321 0.285499526394738 0
"213" 4251927.46154167 6575237.27318333 0.421429542124542 240.972685185185 0.285081215409769 0
"214" 4251927.46154167 6572237.27318333 0.396391372531789 245.75524691358 0.239106946107414 0
"215" 4251927.46154167 6569237.273175 0.408656881020214 249.197993827161 0.247952782962885 0
"216" 4251927.46154167 6566237.27318333 0.431047511022928 268.96975308642 0.260168645634419 0
"217" 4251927.46154167 6563237.27318333 0.465596112336737 287.09737654321 0.198275255453255 0
"218" 4251927.46154167 6560237.273175 0.443538518718935 272.078086419753 0.170878140359289 0
"219" 4251927.46154167 6557237.27318333 0.41597369688953 245.844290123457 0.193668419598705 0
"220" 4251927.46154167 6554237.27318333 0.380932580968414 238.716203703704 0.139551108599537 0
"221" 4251927.46154167 6551237.27318333 0.409791970198012 251.815895061728 0.147653623587555 0
"222" 4251927.46154167 6548237.27318333 0.441343719135802 273.266049382716 0.167635583111809 0.00936666666666667
"223" 4251927.46154167 6545237.27318333 0.454096470458554 277.879012345679 0.184762600705855 0.0122333333333333
"224" 4251927.46154167 6542237.27318333 0.457748256874299 276.179938271605 0.234388164761994 0.0700333333333333
"225" 4251927.46154167 6539237.27318333 0.451666863691864 285.141975308642 0.408104908963045 0.0860888888888889
"226" 4251927.46154167 6536237.27318333 0.451677309704185 310.779475308642 0.490626106659571 0
"227" 4251927.46154167 6533237.27318333 0.442118770434812 303.707716049383 0.597641835610072 0
"228" 4251927.46154167 6530237.27318333 0.428214325396825 294.261419753086 0.661078220026361 0
"229" 4251927.46154167 6527237.27318333 0.45510170163941 315.872067901235 0.709705548567904 0.00161111111111111
"230" 4251927.46154167 6524237.27318333 0.471356069123777 330.785185185185 0.618453504724635 0.00215555555555556
"231" 4251927.46154167 6521237.27318333 0.446783122194164 305.079938271605 0.626688893056578 0
"232" 4251927.46154167 6518237.273175 0.460400750761584 301.893055555556 0.580113301674525 0.00354444444444444
"233" 4251927.46154167 6515237.27318333 0.451584602573353 312.374074074074 0.338406222355035 0.0136555555555556
"234" 4251927.46154167 6512237.273175 0.444394796977714 302.471913580247 0.130448855770131 0.182366666666667
"235" 4251927.46154167 6509237.27318333 0.421473072089947 270.506327160494 0.154784228135314 0
"236" 4251927.46154167 6506237.27318333 0.429463991402116 280.024845679012 0.31279825957285 0.00661111111111111
"237" 4251927.46154167 6503237.27318333 0.437023282527658 288.625925925926 0.226963540332185 0.0838333333333333
"238" 4251927.46154167 6500237.27318333 0.436985367063492 299.716358024691 0.217437595232493 0.0357888888888889
"239" 4251927.46154167 6497237.27318333 0.461592615740741 305.827932098765 0.281259454269376 0.140355555555556
"240" 4251927.46154167 6494237.27318333 0.472345292755991 309.03487654321 0.331002729634444 0.318377777777778
"241" 4251927.46154167 6491237.27318333 0.452795081068623 311.467901234568 0.39022099537154 0.246766666666667
"242" 4251927.46154167 6488237.27318333 0.451537074514991 316.846913580247 0.412690252065659 0.185044444444444
"243" 4251927.46154167 6485237.27318333 0.459285279882155 310.335648148148 0.408156246981687 0.420111111111111
"244" 4251927.46154167 6482237.27318333 0.439114594356261 319.436419753086 0.385371161003908 0.157866666666667
"245" 4251927.46154167 6479237.27318333 0.432620362654321 298.614660493827 0.371164140808914 0.184444444444444
"246" 4251927.46154167 6476237.27318333 0.408519294532628 296.20787037037 0.440264211139745 0.171411111111111
"247" 4251927.46154167 6473237.27318333 0.42968813712522 315.408641975309 0.356631400270594 0.116
"248" 4251927.46154167 6470237.273175 0.509919398148148 369.193672839506 0.357621221285727 0.5054
"249" 4252296.86324711 6468221.97973446 0.479076488095238 359.82962962963 0.376659231260419 0.163184092523881
"250" 4255963.79162113 6619736.01241208 0.211528249523809 95.826671111111 0.222213950958452 0
"251" 4255475.021234 6617079.53131783 0.289883048654244 149.887922705314 0.241749006687947 0
"252" 4254897.4297203 6614131.15585554 0.276623387055887 142.303603603604 0.331729501183774 0
"253" 4254927.46153333 6611237.27318333 0.268803792280251 123.552314814815 0.255856046763559 0
"254" 4254927.46153333 6608237.273175 0.25597497658206 102.881018518519 0.227570738229487 0
"255" 4254927.46153333 6605237.27318333 0.231127338772339 88.3728395061728 0.151212200315462 0
"256" 4254927.46153333 6602237.27318333 0.270456544312169 119.980092592592 0.149413084507816 0
"257" 4254927.46153333 6599237.27318333 0.304002904541446 138.859104938272 0.150046431252526 0
"258" 4254927.46153333 6596237.27318333 0.339204240181115 197.093364197531 0.210422464439438 0
"259" 4254927.46153333 6593237.27318333 0.348926603034311 206.934259259259 0.243680096852283 0
"260" 4254927.46153333 6590237.27318333 0.327545881787965 193.20725308642 0.22853589295927 0
"261" 4254927.46153333 6587237.27318333 0.282035557629099 154.645987654321 0.181325477806644 0
"262" 4254927.46153333 6584237.27318333 0.284026059651587 149.605709876543 0.181317279736201 0
"263" 4254927.46153333 6581237.27318333 0.296062282218675 155.699074074074 0.158393214146296 0
"264" 4254927.46153333 6578237.27318333 0.299790887122137 166.98487654321 0.174124480949508 0
"265" 4254927.46153333 6575237.27318333 0.318935160610994 191.92762345679 0.233145010554128 0
"266" 4254927.46153333 6572237.27318333 0.35768357984608 206.303549382716 0.272317668112616 0
"267" 4254927.46153333 6569237.273175 0.343833422619048 205.145524691358 0.198388681229618 0
"268" 4254927.46153333 6566237.27318333 0.430872225529101 260.956790123457 0.171331209027105 0
"269" 4254927.46153333 6563237.27318333 0.442445725809684 271.015586419753 0.114129294330875 0
"270" 4254927.46153333 6560237.273175 0.400095313051146 242.286882716049 0.132521027078231 0
"271" 4254927.46153333 6557237.27318333 0.391941829805996 235.062808641975 0.191671308647427 0
"272" 4254927.46153333 6554237.27318333 0.406242587582171 250.061111111111 0.195377402421501 0.00253333333333333
"273" 4254927.46153333 6551237.27318333 0.438443360489819 263.356481481481 0.259336359902389 0.00232222222222222
"274" 4254927.46153333 6548237.27318333 0.462573152156486 294.555864197531 0.347337447934681 0.00735555555555556
"275" 4254927.46153333 6545237.27318333 0.460416141073433 288.82237654321 0.414381401302914 0.00163333333333333
"276" 4254927.46153333 6542237.27318333 0.455580671288588 290.161728395062 0.368827482478486 0.000944444444444444
"277" 4254927.46153333 6539237.27318333 0.436747418430335 288.736895061728 0.498028258068694 0
"278" 4254927.46153333 6536237.27318333 0.416922771063813 291.551234567901 0.604994125664234 0
"279" 4254927.46153333 6533237.27318333 0.425180495330287 297.762808641975 0.625090074208048 0.00362222222222222
"280" 4254927.46153333 6530237.27318333 0.448572372434664 306.718209876543 0.664747392551766 0.0137555555555556
"281" 4254927.46153333 6527237.27318333 0.4665200914903 320.039814814815 0.728105612099171 0
"282" 4254927.46153333 6524237.27318333 0.458983181216931 317.488117283951 0.668768940286504 0
"283" 4254927.46153333 6521237.27318333 0.462092510822511 306.959722222222 0.646881841950946 0
"284" 4254927.46153333 6518237.273175 0.442687524250441 292.15987654321 0.658868368301127 0
"285" 4254927.46153333 6515237.27318333 0.432190376382876 293.37237654321 0.748806507430143 0.00271111111111111
"286" 4254927.46153333 6512237.273175 0.455797815255732 313.574074074074 0.35179645785441 0.216955555555556
"287" 4254927.46153333 6509237.27318333 0.436318635361552 290.72962962963 0.171626038952834 0.0216777777777778
"288" 4254927.46153333 6506237.27318333 0.433492217813051 277.611574074074 0.209303877109455 0.0330222222222222
"289" 4254927.46153333 6503237.27318333 0.441083042166167 287.375771604938 0.303430585604575 0.147922222222222
"290" 4254927.46153333 6500237.27318333 0.454729792869168 301.118055555556 0.301556093204353 0.0411333333333333
"291" 4254927.46153333 6497237.27318333 0.46903836680295 309.505555555556 0.253752643656399 0.149344444444444
"292" 4254927.46153333 6494237.27318333 0.484130805436847 310.946759259259 0.417874787002802 0.726166666666667
"293" 4254927.46153333 6491237.27318333 0.485817527457111 319.025771604938 0.414244880692826 0.581233333333333
